,layer,feature,indirect_effect,prompt_str,response_str,node_type
151626,5,330,0.0023656804114580154,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278242,10,226,0.00236382894217968,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151772,5,476,0.0023636550176888704,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75603,2,339,0.002362295985221863,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
96342,3,20310,0.0023606077302247286,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
101038,3,430,0.002359271515160799,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151478,5,182,0.002359177218750119,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126438,4,486,0.0023579273838549852,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202600,7,616,0.0023576938547194004,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151685,5,389,0.0023569357581436634,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
176990,6,350,0.002354730386286974,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
145010,5,18290,0.0023530677426606417,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278351,10,335,0.0023527396842837334,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
101221,3,613,0.002350148744881153,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303828,11,468,0.0023480907548218966,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303511,11,151,0.002347855595871806,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126354,4,402,0.0023476288188248873,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
206831,8,4079,0.002340947277843952,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
126702,4,750,0.0023398143239319324,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
304095,11,735,0.0023395000025629997,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
252724,9,52,0.0023370147682726383,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177217,6,577,0.0023352501448243856,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
153194,6,1130,0.0023347162641584873,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
258012,10,4572,0.0023347088135778904,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
131941,5,5221,0.0023340911138802767,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
227401,8,73,0.0023318142630159855,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
252778,9,106,0.0023312531411647797,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
301500,11,22716,0.0023288684897124767,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
177177,6,537,0.0023285355418920517,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227666,8,338,0.002325940877199173,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227334,8,6,0.0023253406397998333,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
125955,4,3,0.0023243476171046495,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202030,7,46,0.002323149237781763,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
49980,1,60,0.0023230465594679117,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
248758,9,20662,0.0023220423609018326,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
50400,1,480,0.002320928731933236,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278339,10,323,0.002319494727998972,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126509,4,557,0.0023164013400673866,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202016,7,32,0.002314324490725994,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227567,8,239,0.0023126399610191584,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227402,8,74,0.0023092739284038544,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227864,8,536,0.0023059581872075796,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278096,10,80,0.0023051216267049313,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202078,7,94,0.0023025665432214737,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202522,7,538,0.002301671076565981,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
278558,10,542,0.002298923907801509,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202128,7,144,0.0022962335497140884,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
252802,9,130,0.0022961341310292482,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
242735,9,14639,0.0022947629913687706,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
100911,3,303,0.0022946137469261885,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
249696,9,21600,0.0022941562347114086,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
98924,3,22892,0.002290822099894285,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
253141,9,469,0.0022905704099684954,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202467,7,483,0.002290408592671156,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202223,7,239,0.0022899452596902847,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
176899,6,259,0.002289614174515009,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227881,8,553,0.002288689138367772,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151654,5,358,0.0022868369705975056,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
110553,4,9177,0.0022865571081638336,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
126455,4,503,0.002286530565470457,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177178,6,538,0.0022841172758489847,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75914,2,650,0.0022839712910354137,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
247723,9,19627,0.0022799947764724493,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
126179,4,227,0.002279424574226141,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177064,6,424,0.002278489526361227,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
176969,6,329,0.002278462750837207,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
112249,4,10873,0.0022777020931243896,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
100860,3,252,0.002276355167850852,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126061,4,109,0.0022757588885724545,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202536,7,552,0.0022742932196706533,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303576,11,216,0.0022710536140948534,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
152024,5,728,0.0022690549958497286,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
228072,8,744,0.0022651422768831253,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126298,4,346,0.0022632030304521322,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303643,11,283,0.0022631275933235884,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
126685,4,733,0.0022619543597102165,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75717,2,453,0.0022617510985583067,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
100335,3,24303,0.00225833710283041,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
75792,2,528,0.0022567904088646173,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
253376,9,704,0.0022565857507288456,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227807,8,479,0.0022553009912371635,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
202152,7,168,0.002255248138681054,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
23457,0,23457,0.002253348473459482,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
176934,6,294,0.0022532385773956776,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
181319,7,3911,0.002252394100651145,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278616,10,600,0.002249304438009858,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303367,11,7,0.0022490147966891527,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
176987,6,347,0.002248771023005247,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75466,2,202,0.002248679054901004,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151835,5,539,0.002248404547572136,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
101186,3,578,0.002247534692287445,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227434,8,106,0.002245838288217783,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
227947,8,619,0.0022446494549512863,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
222021,8,19269,0.0022413048427551985,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
278072,10,56,0.002240849891677499,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177274,6,634,0.0022396231070160866,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
75561,2,297,0.0022380435839295387,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
176747,6,107,0.0022371793165802956,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
151555,5,259,0.002237155335023999,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
303492,11,132,0.0022347269114106894,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
177306,6,666,0.002234061947092414,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
215175,8,12423,0.002231219317764044,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
252958,9,286,0.002231013495475054,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
100903,3,295,0.0022308158222585917,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error
